objectid,description,identifier,latitude,longitude
9627,30th St & Manlove Ave,51851,39.810721,-86.127716
7305,38th St & Shopping Center Dr-Northeastwood,10247,39.825918,-86.012595
8966,Washington St & Cruse St,50742,39.767021,-86.139576
7575,10th St & Ridgeview Dr,10759,39.781681,-86.057508
10120,Madison Ave & Sumner Ave,52913,39.715537,-86.146657
8644,Capitol Ave & 34th St,50162,39.817137,-86.161567
8549,Illinois St & 14th St,50008,39.785743,-86.159364
9495,21st St & Emerson Ave,51631,39.796176,-86.082791
8652,Capitol Ave & 16th St,50179,39.788757,-86.16146
7942,Keystone Ave & Butterfield Dr,11795,39.880206,-86.122005
8287,Morris St & Bedford St,12389,39.750653,-86.204463
9269,Arlington Ave & 32nd St,51167,39.815212,-86.064604
8015,Keystone Ave & Murry St,11884,39.719627,-86.120837
8470,Southern Ave & 20th Ave,12651,39.730639,-86.105472
7504,34th St & Nicholas Ave,10576,39.818134,-86.126779
7792,10th St & Belmont Ave,11033,39.780698,-86.196713
7770,10th St & Whitcomb Ave,11007,39.779775,-86.257086
8372,Raymond St & Dawson St,12516,39.737775,-86.128068
10135,Madison Ave & Southport Rd,52937,39.665282,-86.127305
9726,86th St & Guilford Ave,52037,39.912458,-86.142432
10084,White River Pkwy W Dr - 1150 N,52824,39.78361,-86.188992
7848,Kessler Blvd E Dr & Private Dr,11596,39.862458,-86.119915
7808,Lynhurst Dr & 14th St,11058,39.785789,-86.250796
9679,30th St & Arlington Ave,51919,39.811071,-86.065125
9183,Michigan Rd & 57th St,51029,39.85691,-86.196462
7693,16th St & Gerrard Ave,10917,39.787371,-86.2495
9391,Michigan St & Eskenazi Ave,51345,39.774815,-86.183702
7720,High School Rd & 38th St,10945,39.824781,-86.270427
7241,Meridian St & 18th St,10147,39.790666,-86.157232
8371,Raymond St & Private Dr,12514,39.737802,-86.124541
10075,Lafayette Rd & Roberta Dr,52815,39.803098,-86.213994
9434,Shadeland Ave - 2560 N,51460,39.804701,-86.045544
8777,25th St & Rural St,50454,39.803379,-86.1169
8416,17th Ave & Buffalo St,12569,39.725456,-86.10178
10274,Main St & 09th Ave,53242,39.72161,-86.09231
9724,College Ave & 84th St,52035,39.908674,-86.145814
8827,A J Brown Ave & 19th St,50526,39.792343,-86.135497
7494,34th St & Olney St,10564,39.818233,-86.106886
8552,Illinois St & 21st St,50014,39.794815,-86.159094
7652,10th St & Ewing St,10851,39.781482,-86.104659
7548,10th St & Bradley Ave,10725,39.78141,-86.101371
9568,21st St & Sherman Dr,51732,39.796181,-86.101763
9035,Washington St & White River Pkwy W Dr,50825,39.764394,-86.176906
8385,East St & Prospect St,12531,39.752256,-86.149576
10192,Delaware St & Merrill St,53039,39.75909,-86.154706
9912,Hoover Rd & Lincolnwood Ln,52538,39.874887,-86.17457
7997,Rural St & English Ave,11865,39.759511,-86.116429
8190,Bayhead Dr & Hatteras Ln,12245,39.821854,-86.287544
7486,34th St & Dequincy St,10552,39.818393,-86.087549
10487,Meridian/38th Station NB,70017,39.824626,-86.156758
9487,22nd St & Sherman Dr,51618,39.798758,-86.102534
10468,Mitthoefer Rd and 21st St,54018,39.79703,-85.990623
9224,New York St & Oriental St,51108,39.771353,-86.135482
7924,Keystone Ave & 32nd St,11766,39.814361,-86.121578
8490,US 31 & Gilbert Ave,12944,39.682866,-86.149081
10136,Madison Ave & Madison Village Dr,52938,39.661932,-86.126097
7326,38th St & Private Dr,10304,39.824715,-86.183924
9996,Georgetown Rd & Sebring Dr,52728,39.857524,-86.240397
8739,Indiana Ave & Milburn St,50389,39.782955,-86.178228
8778,25th St & Oxford St,50455,39.80338,-86.115195
9177,Michigan Rd & 63rd St,51022,39.869091,-86.202337
8569,42nd St & Westbourne Dr,50051,39.832899,-86.107514
8567,Meadows Dr & Edgemere Dr,50049,39.830695,-86.109408
9928,Illinois St & 40th St,52563,39.828485,-86.15931
9815,62nd St & Oxford St,52306,39.868689,-86.116065
8734,18th St & Gent Ave,50384,39.791178,-86.183039
9337,Michigan St & University Blvd,51260,39.774625,-86.175939
7526,Alabama St & North St,10607,39.775599,-86.152407
10509,New Jersey Station NB,70039,39.762464,-86.150697
9761,Delaware St & 09th St,52202,39.778974,-86.15395
8964,Washington St & Oriental St,50740,39.767074,-86.135169
10086,Lafayette Rd & 20th St,52830,39.793442,-86.203768
9267,Arlington Ave & 30th St,51165,39.811259,-86.064571
8679,Indiana Ave & University Blvd,50310,39.780377,-86.174519
7383,Delaware St & Vermont St,10402,39.772382,-86.154192
10506,Statehouse Station SB,70036,39.767572,-86.161699
9509,Franklin Rd & Timber Ridge Dr,51653,39.793743,-86.025373
9831,Perimeter Rd & Knue Rd - Olive Garden,52322,39.906519,-86.061332
10124,Madison Ave & Morgan Dr,52923,39.696007,-86.137769
9675,30th St - 6800 E,51914,39.811151,-86.050313
8174,34th St & Auburn Rd,12227,39.816668,-86.244091
10261,Troy Ave & Stanley Ave,53228,39.722577,-86.146912
8060,16th St & Centennial St,12015,39.787933,-86.213579
10139,Madison Ave & Brewer Dr,52941,39.654475,-86.12355
8251,27th St & Franklin Pl,12314,39.805539,-86.173451
8058,16th St & Sharon Ave,12013,39.787985,-86.208273
7699,Cunningham Rd & Clark Rd,10923,39.793558,-86.261631
8592,Boschen Loop & Army Finance Center,50085,39.852412,-86.014876
8488,US 31 & Powell St,12942,39.689768,-86.148991
7838,62nd St & Keystone Ave,11559,39.868753,-86.123401
8928,Washington St & Irwin St,50698,39.771825,-86.051998
7987,16 S Sherman Dr,11854,39.768342,-86.102221
10457,Post Rd & Shenandoah Dr,54007,39.793773,-86.009316
9982,Lafayette Rd - 2915 N,52714,39.808323,-86.219236
8473,Perkins Ave & Wade St,12655,39.734446,-86.111416
9882,Central Ave & 32nd St,52460,39.814082,-86.149734
7861,College Ave & 13th St,11654,39.784572,-86.14482
7799,Raceway Rd & Mariwood Pkwy,11049,39.774715,-86.326871
8711,36th St & Barnes Ave,50356,39.817393,-86.182858
8325,Morris St - 3120 W,12433,39.750464,-86.210924
7164,Mitthoefer Rd - 3900 N,10019,39.826906,-85.990998
8656,Capitol Ave & Walnut St,50188,39.777016,-86.161451
9384,Michigan St & Lynn St,51329,39.774669,-86.195037
9469,Olney St & Nowland Ave,51514,39.786731,-86.10707
8511,US 31 - 7119 S,12967,39.661699,-86.145198
7928,Keystone Ave & 39th St,11770,39.827005,-86.1217
7606,10th St & Schleicher Ave,10798,39.782199,-85.998854
8044,Keystone Crossing - 8504 N,11919,39.91084,-86.111592
10435,English Ave & Keystone Ave,53507,39.759844,-86.121148
10246,Meridian St & Wisconsin St,53206,39.749855,-86.159215
8322,Morris St & Bedford St,12430,39.750758,-86.203867
8257,Mann Rd & Mooresville Rd,12356,39.713511,-86.238591
10495,22nd Station NB,70025,39.797126,-86.157183
9410,Rural St & 10th St,51410,39.781816,-86.116403
10157,Madison Ave & Stop 11 Rd,52992,39.649289,-86.121591
9363,Mickley Ave & Port Irving Dr,51298,39.768904,-86.260227
8508,Shelby St - 7901 S,12964,39.651644,-86.139382
7706,25th St & High School Rd,10931,39.802825,-86.269676
7243,Meridian St & 21st St,10150,39.795563,-86.157318
8022,Hanna Ave & Dearborn St,11892,39.708663,-86.108496
9424,16th St & Hawthorne Ln,51436,39.788863,-86.07874
9051,Washington St & Hamblen Dr,50848,39.736581,-86.302701
8194,46th St & Private Dr,12249,39.837967,-86.283871
8159,30th St & Medford Ave,12209,39.809859,-86.209595
7858,College Ave & 21st St,11647,39.796022,-86.144825
10155,Madison Ave & Stop 12 Rd,52990,39.644847,-86.120124
9282,Arlington Ave & 39th St,51183,39.827713,-86.064936
7585,10th St & Carroll White Dr,10773,39.781867,-86.029108
10260,Troy Ave & Madison Ave,53227,39.722557,-86.149809
9964,Kessler Blvd W Dr & Spring Mill Rd,52622,39.862721,-86.163127
9908,Hoover Rd & Fairway Dr,52534,39.883826,-86.174547
7532,10th St & Massachusetts Ave,10704,39.781171,-86.142555
9531,Mitthoefer Rd & Greenbrook Trail,51675,39.785045,-85.990225
9607,29th St & White River Pkwy E Dr,51824,39.809127,-86.1939
8374,Raymond St & Draper St,12518,39.737744,-86.132413
7244,38th St & Orchard Ave,10167,39.825361,-86.12844
9514,1900 Wellesley Blvd - Noble of Indiana,51658,39.794264,-86.031945
9181,Michigan Rd & 60th St,51026,39.861977,-86.198912
8428,Albany St - 2000 W,12583,39.723313,-86.105351
10046,Georgetown Rd - 7520 N,52786,39.888294,-86.242924
7448,Shadeland Ave - 3100 N,10481,39.813743,-86.0459
8296,Division St & Oliver Ave,12399,39.758422,-86.182848
9789,52nd St & Kingsley Dr,52256,39.847557,-86.130441
8698,29th St & Elmira St,50332,39.808206,-86.184437
9952,Harcourt Rd & 74th Pl,52609,39.889315,-86.193422
7312,38th St & Franklin Rd - Walmart Market,10258,39.82602,-86.025929
8667,42nd St & Whittier Pl,50203,39.833087,-86.075632
7947,9000 N Keystone Ave,11800,39.918948,-86.109559
10152,Madison Ave & Preddy Dr,52986,39.637965,-86.117796
7586,10th St & Franklin Rd,10774,39.781858,-86.026653
9100,Michigan Rd & Woodside Dr,50929,39.845883,-86.190939
9811,Penwood Dr & 46th St,52302,39.840806,-86.118675
8646,Capitol Ave & 30th St,50166,39.809934,-86.161491
7958,Keystone Ave & 56th St,11816,39.854565,-86.122185
7819,Saint Margaret's Dr & Smith Blvd,11071,39.778988,-86.185691
8236,30th St & Patricia St,12295,39.809415,-86.233419
7845,Rural St & Kessler Blvd E Dr,11592,39.863053,-86.117414
7422,34th St & Oxford St,10448,39.818103,-86.115191
9444,21st St & Arlington Ave,51474,39.796533,-86.064831
10465,Post Rd & 37th St,54015,39.824054,-86.009805
7496,34th St & Lasalle St,10566,39.818197,-86.109812
8278,Holt Rd & Morris St,12378,39.749526,-86.225192
7283,42nd St & Aspen Way,10222,39.83329,-86.019611
8695,Harding St & 27th St,50329,39.805331,-86.187594
8181,34th St & Patton Dr,12235,39.816424,-86.262419
7427,34th St & Station St,10455,39.818152,-86.104515
9950,Westlane Rd & Grandview Dr,52607,39.885376,-86.188403
9743,86th St - 1900 E,52078,39.912505,-86.127696
7935,Keystone Ave - 5250 N,11780,39.84865,-86.121929
7705,25th St & Shopping Center Dr - 6200 W,10930,39.802235,-86.268147
8963,Washington St & Arsenal Ave,50739,39.767226,-86.132989
9661,Shadeland Ave & 21st St,51899,39.796054,-86.045365
7790,10th St & Tremont St,11030,39.780674,-86.201271
10262,Troy Ave & Allen Ave,53229,39.722606,-86.143955
10178,Madison Ave & Atlantic St,53020,39.71011,-86.143644
8948,Washington St & Denny St,50721,39.76938,-86.099965
10088,Intech Blvd & Intech Commons Dr,52833,39.880495,-86.274154
9669,30th St & Webster Ave,51907,39.810911,-86.062764
9277,46th St & Arlington Ave,51177,39.840461,-86.065968
9342,Michigan St & Lynn St,51269,39.774802,-86.194722
8525,East St & Warsaw St,14000,39.760037,-86.149249
7688,10th St & Mc Clure St,10904,39.780455,-86.226766
8275,Holt Rd & Bradbury Ave,12375,39.731517,-86.225214
10064,Georgetown Rd & Century Plaza Rd,52804,39.835601,-86.243751
9422,16th St & Dequincy St,51430,39.788817,-86.087732
7926,Keystone Ave & 36th St,11768,39.821451,-86.121664
7893,Keystone Ave & Churchman Ave,11732,39.740095,-86.12091
10311,Troy Ave & Stanley Ave,53288,39.722704,-86.14735
7824,College Ave & 32nd St,11507,39.813973,-86.14491
9867,52nd St & Crestview Ave,52391,39.847621,-86.137571
7660,10th St & Jefferson Ave,10860,39.781383,-86.123342
8070,22nd St & Lynhurst Dr,12030,39.796608,-86.251208
7653,10th St & Olney St,10852,39.781469,-86.107367
9088,MLK St & 26th St,50913,39.804775,-86.171224
7347,Shore Terrace - 6900 W,10327,39.829879,-86.282791
8186,34th St & Eagle Creek Pkwy,12240,39.816089,-86.28034
9812,Kingsway Dr & Willowbrook Pkwy,52303,39.84323,-86.120739
8095,Moller Rd & 34th St,12064,39.816218,-86.256119
10428,English Ave & Temperance Ave,53499,39.760259,-86.092705
8010,Keystone Ave & Kelly St,11879,39.73621,-86.120971
9655,Shadeland Ave & Hiner Ln,51892,39.786404,-86.045547
7842,Broad Ripple Ave & Compton St,11568,39.869743,-86.138692
10032,Zionsville Rd - 7750 N,52771,39.893944,-86.259707
10072,Lafayette Rd - 2850 N,52812,39.80748,-86.218567
8448,Virginia Ave & Calvary St,12614,39.756859,-86.144699
8345,Troy Ave & Skyline Dr,12454,39.720547,-86.242087
7268,38th St & Graham Ave,10205,39.825407,-86.069658
7324,38th St & Clarendon Rd,10302,39.824899,-86.171567
10309,Troy Ave & Shelby St,53286,39.722784,-86.14007
8935,Washington St & Bolton Ave,50705,39.771042,-86.066787
10502,9th Station SB,70032,39.778863,-86.161277
10361,Greenwood Springs Blvd  - 1064,53353,39.630363,-86.081036
9944,64th St & Kennedy Ln,52590,39.872032,-86.172757
9151,86th St & Mercer Rd,50987,39.911831,-86.217678
8373,Raymond St & State Ave,12517,39.737761,-86.130223
10245,Merdian St & Morris St,53205,39.751897,-86.159276
8419,Albany St & Private Dr,12572,39.72341,-86.105703
7440,34th St - 5851 E,10473,39.818322,-86.067986
10543,82nd St & Raquet Sq Dr,86019,39.907523,-86.096499
8971,Washington St & Schumacher Way,50751,39.765611,-86.170462
8068,16th St & Auburn St,12024,39.787434,-86.244117
9354,Michigan St & Rybolt Ave,51287,39.773772,-86.232031
7598,10th St & Mitthoefer Rd,10789,39.782201,-85.991187
8489,US 31 & Epler Ave,12943,39.686545,-86.148993
7939,Keystone Ave & 64th St,11792,39.872223,-86.12206
9364,Mickley Ave & Port O Call Dr,51300,39.76706,-86.260182
8122,16th St & Holmes Ave,12097,39.78788,-86.204856
7887,Keystone Ave & Golf View Dr,11726,39.725508,-86.120709
9801,46th St & Marcy Ln,52277,39.840268,-86.134583
9864,52nd St & Kingsley Dr,52386,39.847654,-86.130149
7886,Keystone Ave & Troy Ave,11725,39.72377,-86.120694
9741,Keystone Crossing - 8700 N,52076,39.913557,-86.10961
9235,New York St & Gale St,51122,39.771953,-86.106388
9089,MLK St & 28th St,50914,39.806397,-86.171994
9484,Olney St & 21st St,51615,39.795878,-86.107089
8402,Raymond St & State Ave,12553,39.737555,-86.130755
7506,34th St & Schofield Ave,10578,39.818145,-86.129542
9062,Bridgeport Rd & Washington St,50860,39.73089,-86.319032
10305,Troy Ave & Dietz St,53281,39.723125,-86.128159
7322,38th St & Meridian St,10300,39.824954,-86.15801
9317,Michigan St & Denny St,51228,39.774783,-86.099721
10228,Prospect St & Vandeman St,53150,39.75266,-86.109613
9223,New York St & Highland Ave,51107,39.771329,-86.137261
8059,16th St & Kessler Blvd N Dr,12014,39.787962,-86.210878
8461,Minnesota St & Barrington Ave,12635,39.745123,-86.119963
8561,Illinois St & 35th St,50028,39.819292,-86.159119
7731,25th St & Parkwood Dr,10958,39.801653,-86.264957
8362,Sherman Dr & Margaret,12504,39.73156,-86.101698
7417,34th St & Baltimore Ave,10442,39.818067,-86.124233
8277,Holt Rd & Minnesota St,12377,39.743399,-86.225207
10047,Georgetown Rd - 7270 N,52787,39.885139,-86.243681
8821,A J Brown Ave & 25th St,50520,39.803142,-86.135673
8628,42nd St & Lesley Ave,50126,39.833073,-86.072559
7659,10th St & Keystone Ave,10859,39.781395,-86.121048
9331,Michigan St & Oriental St,51249,39.774363,-86.135183
7678,10th St & Holmes Ave,10893,39.780733,-86.205071
10394,Beechwood Ave & Arlington Ave,53441,39.762515,-86.064276
9827,Allisonville Rd & Shopping Center Dr,52318,39.906657,-86.077762
8709,Clifton St & 35th St,50354,39.816245,-86.180482
8536,Washington St & Mitthoefer Rd,14127,39.775214,-85.985021
7944,Keystone Ave & Rutherford Dr,11797,39.888053,-86.121908
10472,Broad Ripple Station SB,70002,39.869324,-86.146161
9355,Gasoline Alley & Grande Ave,51288,39.773278,-86.234346
9052,Washington St & Research Way,50849,39.738814,-86.295492
7485,34th St & Bancroft St,10551,39.818419,-86.084876
10158,Madison Ave & Greentree St,52994,39.652189,-86.122544
10547,86th St & Meridian St,86023,39.912471,-86.158353
9844,82nd St & Bash St,52335,39.905288,-86.050353
8774,25th St & Hillside Ave,50449,39.803341,-86.124091
8678,Indiana Ave & Blake St,50309,39.779532,-86.173082
8451,Virginia Ave & McCarty Ct,12619,39.757115,-86.145125
7833,62nd St & Keystone Ave,11553,39.868611,-86.12185
7795,10th St & White River Pkwy W Dr,11036,39.780703,-86.191984
9513,Wellesley Blvd & Little John Dr,51657,39.793462,-86.031034
7934,Keystone Ave & 51st St,11778,39.845186,-86.12187
7635,Ritter Ave & 16th St,10831,39.787447,-86.073934
9863,52nd St & Crittenden Ave,52384,39.847667,-86.127674
7304,38th St & Dubarry Rd,10246,39.825901,-86.016525
9589,30th St & Talbott St,51801,39.810256,-86.154079
8873,Washington St & Butler Ave,50636,39.770262,-86.08018
10052,Georgetown Rd & Robinsrock Dr,52792,39.870187,-86.244439
7723,High School Rd & 34th St,10950,39.816477,-86.270226
9602,Cold Spring Rd & Private Dr,51816,39.804844,-86.203224
9293,Arlington Ave & 24th St,51197,39.801362,-86.064631
8300,Oliver Ave & White River Pkwy W Dr,12403,39.758498,-86.175507
10555,86th St & Zionsville Rd,86031,39.910702,-86.261032
7332,38th St & Georgetown Rd,10312,39.824074,-86.240859
9737,Keystone Crossing - 8702 N,52072,39.914178,-86.109407
10483,42nd Station NB,70013,39.83267,-86.145088
7608,10th St & Wittfield St,10800,39.782109,-86.004259
7922,Keystone Ave & 29th St,11764,39.808815,-86.121502
8000,Hoyt Ave & Trowbridge St,11869,39.757532,-86.119792
10382,English Ave & Worcester Ave,53422,39.760241,-86.087942
8957,Washington St & Keystone Ave,50732,39.768053,-86.121614
8677,Indiana Ave & Paca St,50308,39.778731,-86.171706
8702,30th St & Clifton St,50337,39.810124,-86.180981
8761,16th St & Columbia Ave,50422,39.788487,-86.137168
7157,38th St & Wittfield St,10009,39.826177,-86.005041
9622,30th St & Guilford Ave,51844,39.810625,-86.140583
9034,Washington St - Indianapolis Zoo - 1200 W,50824,39.765597,-86.181788
9762,Delaware St & 10th St,52204,39.78054,-86.15389
9583,21st St & Routiers Ave,51752,39.796621,-86.013409
8858,Washington St & Gray St,50621,39.768648,-86.111853
9698,30th St & Temple Ave,51947,39.810806,-86.119219
8445,Pleasant Run Pkwy S Dr & Shelby St,12607,39.744666,-86.139533
10236,Prospect St & Laurel St,53160,39.752445,-86.13572
9749,College Ave & 82nd St,52085,39.906409,-86.145898
10180,Madison Ave & Norton Ave,53022,39.713735,-86.145443
10534,82nd St & River Crossing Blvd,86010,39.910515,-86.106047
8005,Keystone Ave & Private Dr,11874,39.747748,-86.121218
9012,Washington St & Edgehill Rd,50801,39.756301,-86.238749
7837,62nd St & Tacoma Ave,11558,39.868777,-86.120833
10424,Emerson Ave & Brookville Rd,53479,39.762252,-86.083056
9614,29th St & Illinois St,51833,39.808354,-86.159337
9187,Michigan Rd & Woodside Dr,51033,39.846153,-86.191215
10347,Emerson Ave & Stop 11 Rd,53336,39.648575,-86.082608
9734,86th St - 1950 E,52069,39.912386,-86.127533
10505,Vermont Station NB,70035,39.77313,-86.161389
8124,16th St & Tremont St,12099,39.787928,-86.201038
10514,Pleasant Run Station SB,70044,39.744044,-86.139851
9641,30th St & Euclid Ave,51872,39.810839,-86.093853
9471,Parker Ave & Nowland Ave,51517,39.786557,-86.113717
9055,Washington St & Banner Ave,50852,39.743178,-86.281392
9417,Brookside Pkwy S Dr & Kealing Ave,51419,39.788744,-86.103161
8999,Washington St & Lynhurst Dr,50780,39.753179,-86.249454
7293,Mitthoefer Rd & Ellis Dr,10234,39.832481,-85.991224
10211,Prospect St & Ewing St,53113,39.752567,-86.104462
9082,MLK St - 2000 N,50907,39.792809,-86.168411
9420,16th St & Colorado Ave,51424,39.788768,-86.095941
10080,Lafayette Rd & 19th St,52820,39.792087,-86.202384
9494,21st St & Riley Ave,51630,39.796181,-86.085883
8989,Washington St & Mc Clure St,50770,39.760251,-86.226467
7911,Rural St & Michigan St,11752,39.774875,-86.116562
9372,Gasoline Alley & Arthur Ave,51310,39.773536,-86.234217
7396,Alabama St & 22nd St,10418,39.797257,-86.152325
10574,DTC-Q,90016,39.766261,-86.153377
9833,82nd St & Castleway Dr,52324,39.905231,-86.05504
9736,86th St & Haverstick Rd,52071,39.912296,-86.11768
9560,21st St & Leland Ave,51720,39.796302,-86.08203
7211,38th St & Keystone Ave,10084,39.825422,-86.121348
10067,Lafayette Rd & Georgetown Rd,52807,39.828522,-86.239643
8216,Bayhead Dr & Causeway Dr,12272,39.818922,-86.287727
