X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.0913779999694,39.7492779998737,10221,Southeastern Ave & Temperance Ave,53143,39.749278,-86.091378
-86.0942750000432,39.7507770003481,10222,Southeastern Ave & Private Dr,53144,39.750777,-86.094275
-86.0968409995393,39.7521230002974,10223,Southeastern Ave & Grant Ave,53145,39.752123,-86.096841
-86.0988969995532,39.7528270002278,10224,Prospect St & Southeastern Ave,53146,39.752827,-86.098897
-86.1017849996446,39.7527830003032,10225,Prospect St & Sherman Dr,53147,39.752783,-86.101785
-86.1042109995296,39.7527470000417,10226,Prospect St & Ewing St,53148,39.752747,-86.104211
-86.1071770002628,39.7526999995684,10227,Prospect St & Earhart St,53149,39.7527,-86.107177
-86.1096130001413,39.7526599998368,10228,Prospect St & Vandeman St,53150,39.75266,-86.109613
-86.1188159998562,39.7525399998533,10229,Prospect St & Pleasant Run Pkwy N Dr,53151,39.75254,-86.118816
-86.1210680002354,39.7525229997067,10230,Prospect St & Keystone Ave,53152,39.752523,-86.121068
-86.124157999958,39.7524939996163,10231,Prospect St & Churchman Ave,53154,39.752494,-86.124158
-86.1276079995502,39.7524620003298,10232,Private Dr & Randolph St,53155,39.752462,-86.127608
-86.1301579996469,39.7524509995622,10233,Prospect St & State Ave,53157,39.752451,-86.130158
-86.1319400004569,39.752455000106,10234,Prospect St & Evison St,53158,39.752455,-86.13194
-86.1341339998105,39.7524599997374,10235,Prospect St & Spruce St,53159,39.75246,-86.134134
-86.1357200005737,39.7524450001579,10236,Prospect St & Laurel St,53160,39.752445,-86.13572
-86.1378329994779,39.752433999828,10237,Prospect St & Olive St,53161,39.752434,-86.137833
-86.0827559995185,39.7384319999978,10238,Emerson Ave & Raymond St,53163,39.738432,-86.082756
-86.0825770003805,39.7387699998467,10239,Emerson Ave & Raymond St,53164,39.73877,-86.082577
-86.0828369994801,39.7439889999484,10240,Emerson Ave &  Iowa St,53165,39.743989,-86.082837
-86.0828010001714,39.742158999572,10241,Emerson Ave  & Emerton,53166,39.742159,-86.082801
-86.0841859995265,39.7455010001251,10242,Southeastern Ave & Minnesota St,53167,39.745501,-86.084186
-86.0848839997052,39.7457819997876,10243,Southeastern Ave & Minnesota St,53168,39.745782,-86.084884
-86.1593290003898,39.7559050001798,10244,Meridian St & Sycamore St,53203,39.755905,-86.159329
-86.159275999449,39.7518969998159,10245,Merdian St & Morris St,53205,39.751897,-86.159276
-86.1592150002911,39.7498550001576,10246,Meridian St & Wisconsin St,53206,39.749855,-86.159215
-86.1592069996532,39.746175999947,10247,Meridian St & Palmer St,53209,39.746176,-86.159207
-86.1591509999862,39.7414410003027,10248,Meridian St & Bluff Ave,53212,39.741441,-86.159151
-86.1590920000198,39.7385200004051,10249,Meridian St & Regent St,53213,39.73852,-86.159092
-86.1590729994255,39.7363520002078,10250,Meridian St & Tabor St,53215,39.736352,-86.159073
-86.1590139996127,39.733681000061,10251,Meridian St & Glendale Ave,53217,39.733681,-86.159014
-86.159045000341,39.7319590000983,10252,Meridian St & Pleasant Run Pkwy N Dr,53218,39.731959,-86.159045
-86.1589680002529,39.7301699998856,10253,Merdian St & Southern Ave,53219,39.73017,-86.158968
-86.1589430003656,39.7285909996427,10254,Meridian St & Bakemeyer St,53220,39.728591,-86.158943
-86.1589310001673,39.7274190000627,10255,Merdian St & Gimber St,53221,39.727419,-86.158931
-86.1588709997946,39.7245169999199,10256,Meridian St & Yoke St,53223,39.724517,-86.158871
-86.1581979996247,39.722394999964,10257,Troy Ave & Meridian St,53224,39.722395,-86.158198
-86.1565490002008,39.722437999912,10258,Troy Ave & Pennsylvania St,53225,39.722438,-86.156549
-86.1540960003402,39.7224809997032,10259,Troy Ave & Brill Rd,53226,39.722481,-86.154096
-86.1498089997509,39.722557000042,10260,Troy Ave & Madison Ave,53227,39.722557,-86.149809
-86.1469119996977,39.7225769998626,10261,Troy Ave & Stanley Ave,53228,39.722577,-86.146912
-86.1439549998974,39.7226059999092,10262,Troy Ave & Allen Ave,53229,39.722606,-86.143955
-86.1417330000769,39.7226339999803,10263,Troy Ave & Manker St,53230,39.722634,-86.141733
-86.1400300004531,39.7226140002844,10264,Troy Ave & Shelby Ave,53231,39.722614,-86.14003
-86.1372480003734,39.7229269997447,10265,Troy Ave & Carson Ave,53232,39.722927,-86.137248
-86.1345040000578,39.7229299996376,10266,Troy Ave & Boyd Ave,53233,39.72293,-86.134504
-86.1313929997105,39.7229919996884,10267,Troy Ave & State Ave,53234,39.722992,-86.131393
-86.1284499999026,39.723036000103,10268,Troy Ave & Dietz St,53235,39.723036,-86.12845
-86.1255809994988,39.7230670003861,10269,Troy Ave & Randolph St,53236,39.723067,-86.125581
-86.1011089997366,39.7215110004044,10270,Main St & 17th Ave (Sherman Dr),53238,39.721511,-86.101109
-86.0995019997066,39.7215390001785,10271,Main St & 15th Ave,53239,39.721539,-86.099502
-86.0972660002722,39.7215529999289,10272,Main St & 13th Ave,53240,39.721553,-86.097266
-86.0935400001578,39.7215890001626,10273,Main St & 10th Ave,53241,39.721589,-86.09354
-86.09230999954,39.7216099996124,10274,Main St & 09th Ave,53242,39.72161,-86.09231
-86.0912260001259,39.7216579997858,10275,Main St & 08th Ave,53243,39.721658,-86.091226
-86.0888089999694,39.7216910003664,10276,Main St & 06th Ave,53245,39.721691,-86.088809
-86.08631400008,39.721710999669,10277,Main St & 04th Ave,53247,39.721711,-86.086314
-86.0835690002875,39.7217179997599,10278,Main St & 02nd Ave,53249,39.721718,-86.083569
-86.0827919995426,39.7160900001398,10279,Emerson Ave & Churchman Ave,53250,39.71609,-86.082792
-86.0827419997917,39.7136279997672,10280,Emerson Ave & Lifegate Way,53251,39.713628,-86.082742
-86.0826920005411,39.7116680000434,10281,Emerson Ave & Hornet Ave,53252,39.711668,-86.082692
-86.0827359998506,39.707832999647,10282,Emerson Ave & Grovewood Pl,53253,39.707833,-86.082736
-86.0827249997462,39.7066720002863,10283,Emerson Ave & Grovewood Dr,53254,39.706672,-86.082725
-86.0827029998551,39.7011429997602,10284,Emerson Ave & Victory Dr,53255,39.701143,-86.082703
-86.082603999518,39.6983869996256,10285,Emerson Ave & Elenor - Walmart,53256,39.698387,-86.082604
-86.0825439998189,39.695501999859,10286,4915 S Emerson Ave & Elenor - Walmart,53257,39.695502,-86.082544
-86.0823440000564,39.6952409997829,10287,Emerson Ave & Thompson Rd,53258,39.695241,-86.082344
-86.0823849995547,39.6979999996666,10288,4800 S Emerson Ave - Walmart,53259,39.698,-86.082385
-86.0824129997075,39.7002510002588,10289,Emerson Ave & Elenor St,53260,39.700251,-86.082413
-86.0824450003828,39.7061400002172,10290,Emerson Ave & Grovewood Dr,53261,39.70614,-86.082445
-86.0824449994659,39.7074520003706,10291,Emerson Ave & Park Emerson Dr,53262,39.707452,-86.082445
-86.082490999702,39.7115319997515,10292,Emerson Ave & Hornet Ave,53263,39.711532,-86.082491
-86.0824870003601,39.7143649996895,10293,Emerson Ave & Lifegate Way,53264,39.714365,-86.082487
-86.0824989995738,39.7168960000209,10294,Emerson Ave & Churchman Ave,53265,39.716896,-86.082499
-86.0837440004686,39.7218329998699,10295,Main St & 02nd Ave,53266,39.721833,-86.083744
-86.0860900000667,39.7218140003806,10296,Main St & 04th Ave,53267,39.721814,-86.08609
-86.0884110000416,39.7217469997557,10297,Main St & 06th Ave,53269,39.721747,-86.088411
-86.0907969994624,39.721721999939,10298,Main St & 08th Ave,53271,39.721722,-86.090797
-86.0920729995397,39.7217400000179,10299,Main St & 09th Ave,53272,39.72174,-86.092073
-86.0932960003993,39.7217210004055,10300,Main St & 10th Ave,53273,39.721721,-86.093296
-86.0968720004541,39.7216730002062,10301,Main St & 13th Ave,53274,39.721673,-86.096872
-86.0992750000726,39.7216499995706,10302,Main St & 15th Ave,53276,39.72165,-86.099275
-86.1015249997334,39.7216389998473,10303,Main St & 17th Ave (Sherman Dr),53278,39.721639,-86.101525
-86.1218459994957,39.7231970002562,10304,Troy Ave & Saint Paul St,53280,39.723197,-86.121846
-86.1281589998619,39.7231250003813,10305,Troy Ave & Dietz St,53281,39.723125,-86.128159
-86.1307220000724,39.7230960002456,10306,Troy Ave & State Ave,53282,39.723096,-86.130722
-86.1337689998884,39.723069999657,10307,Troy Ave & Boyd Ave,53284,39.72307,-86.133769
-86.1383119998772,39.7230339999224,10308,Troy Ave & Carson Ave,53285,39.723034,-86.138312
-86.1400699995535,39.7227839995908,10309,Troy Ave & Shelby St,53286,39.722784,-86.14007
-86.1442260004978,39.7227309997489,10310,Troy Ave & Allen Ave,53287,39.722731,-86.144226
-86.1473499995014,39.7227039999389,10311,Troy Ave & Stanley Ave,53288,39.722704,-86.14735
-86.148874999434,39.7226929995572,10312,Troy Ave & East St,53289,39.722693,-86.148875
-86.1507490004275,39.7226849999873,10313,Troy Ave & Madison Ave,53290,39.722685,-86.150749
-86.1537909996328,39.722568000035,10314,Troy Ave & Brill Rd,53291,39.722568,-86.153791
-86.1569299995631,39.7225189999658,10315,Troy Ave & Pennsylvania St,53292,39.722519,-86.15693
-86.1587449997485,39.7232359997425,10316,Troy Ave & Meridian St,53293,39.723236,-86.158745
-86.1587820005102,39.7260219995934,10317,Meridian St & Yoke St,53294,39.726022,-86.158782
-86.1588329994485,39.7287230004431,10318,Meridian St & Bakemeyer St,53295,39.728723,-86.158833
-86.1588720000361,39.7306170003524,10319,Meridian St & Pleasant Run Pkwy S Dr,53297,39.730617,-86.158872
-86.1589279998667,39.7335269998893,10320,Meridian St & Glendale Ave,53298,39.733527,-86.158928
-86.1589689995672,39.7358470002669,10321,Meridian St & Tabor St,53300,39.735847,-86.158969
-86.1590119995657,39.738817000034,10322,Meridian St & LeGrande Ave,53302,39.738817,-86.159012
-86.1590509996798,39.7428769996839,10323,Meridian St & Caven St,53305,39.742877,-86.159051
-86.1590620005219,39.746421000248,10324,Meridian St & Palmer St,53307,39.746421,-86.159062
-86.1590860004444,39.7486749997338,10325,Meridian St & Arizona St,53308,39.748675,-86.159086
-86.1590930001548,39.7501990003967,10326,Meridian St & Orange St,53309,39.750199,-86.159093
-86.1591339995807,39.7525050001494,10327,Meridian St & Wilkins St,53310,39.752505,-86.159134
-86.1591589995616,39.7564469999279,10328,Meridian St & McCarty St,53312,39.756447,-86.159159
-86.1232989996729,39.7230900003909,10329,Troy Ave & Harlan St,53316,39.72309,-86.123299
-86.1249379999502,39.7231520000441,10330,Troy Ave & Villa Ave,53317,39.723152,-86.124938
-86.0825919995977,39.693906000424,10331,Emerson Ave & Thompson Rd,53319,39.693906,-86.082592
-86.0826570004075,39.6906029998516,10332,Emerson Ave & Emerson Village Dr,53320,39.690603,-86.082657
-86.0826399994389,39.6859390004537,10333,Emerson Ave & Coventry Park Blvd,53321,39.685939,-86.08264
-86.0825990005242,39.6808549998691,10334,Emerson Ave & Edgewood Ave,53322,39.680855,-86.082599
-86.0826239998904,39.6762810000898,10335,Emerson Ave & Amerley Dr,53323,39.676281,-86.082624
-86.0826230004449,39.671287000345,10336,Emerson Ave & Silver Creek Dr,53324,39.671287,-86.082623
-86.0826399997543,39.6687559997209,10337,Emerson Ave & Southport Rd,53325,39.668756,-86.08264
-86.0824610005578,39.6641919999295,10338,Emerson Ave & Southport Rd,53326,39.664192,-86.082461
-86.0825499995993,39.6564949997805,10339,Emerson Ave & Rosegate,53327,39.656495,-86.08255
-86.0827470005268,39.6540240002665,10340,Emerson Ave & McFarland Blvd,53328,39.654024,-86.082747
-86.0827700001337,39.6525420003969,10341,Emerson Ave & Stop 11 Rd,53329,39.652542,-86.08277
-86.0827389997664,39.6485469996736,10342,Emerson Ave & Brookfield Dr,53330,39.648547,-86.082739
-86.0827390003265,39.6456899999776,10343,Emerson Ave & Heathwood Dr,53331,39.64569,-86.082739
-86.0828099994371,39.6384990000366,10344,Emerson Ave & County Line Rd - Kroger,53332,39.638499,-86.08281
-86.082645000279,39.6375829997599,10345,Emerson Ave & County Line Rd,53334,39.637583,-86.082645
-86.0826050002982,39.6452430000083,10346,Emerson Ave & Heathwood Dr,53335,39.645243,-86.082605
-86.0826079999261,39.6485749996578,10347,Emerson Ave & Stop 11 Rd,53336,39.648575,-86.082608
-86.0825800002866,39.652298000411,10348,Emerson Ave & Stop 11 Rd,53337,39.652298,-86.08258
-86.08259500033,39.654136999707,10349,Emerson Ave & Commerce Square,53338,39.654137,-86.082595
-86.0824460002313,39.6565590002054,10350,Emerson Ave & Rosegate,53339,39.656559,-86.082446
-86.0822919997195,39.6640879995787,10351,Emerson Ave & Company Dr,53340,39.664088,-86.082292
-86.0824690005367,39.6686740001108,10352,Emerson Ave & Southport Rd,53341,39.668674,-86.082469
-86.082503000481,39.6714860003984,10353,Emerson Ave & Silver Creek Dr,53342,39.671486,-86.082503
-86.0825009996625,39.6769519997517,10354,Emerson Ave & Copper Lane,53343,39.676952,-86.082501
-86.0824740003768,39.6814650002605,10355,Emerson Ave & Edgewood Ave,53344,39.681465,-86.082474
-86.0825050003154,39.687139000035,10356,Emerson Ave & Shelbyville Rd,53345,39.687139,-86.082505
-86.0824639995044,39.6903929998767,10357,Emerson Ave & Emerson Village Dr,53346,39.690393,-86.082464
-86.0824590004026,39.6931980003169,10358,Emerson Ave & Thompson Rd,53347,39.693198,-86.082459
-86.081768000127,39.6329379999763,10359,Wilson Ave & Emerson Ave,53349,39.632938,-86.081768
-86.0796420000974,39.6329509996992,10360,Wilson Dr & Walmart Dr,53350,39.632951,-86.079642
-86.081036000021,39.6303630004319,10361,Greenwood Springs Blvd  - 1064,53353,39.630363,-86.081036
-86.0826480000336,39.6304480004132,10362,Greenwood Springs Blvd & Emerson Ave,53354,39.630448,-86.082648
-86.0827069995414,39.6326270003635,10363,Emerson Ave & Wilson Dr,53355,39.632627,-86.082707
-86.1416699999116,39.7590729996701,10364,Calvary St & Fletcher Ave,53400,39.759073,-86.14167
-86.1353599994407,39.759646999584,10365,English Ave & Laurel St,53401,39.759647,-86.13536
-86.1339410003997,39.7596590003775,10366,English Ave & Spruce St,53402,39.759659,-86.133941
-86.1309179999168,39.7596600002872,10367,English Ave & State Ave,53403,39.75966,-86.130918
-86.1276839994507,39.7596779999149,10368,English Ave & Villa Ave,53404,39.759678,-86.127684
-86.1262119994785,39.7596920000441,10369,English Ave & Harlan St,53405,39.759692,-86.126212
-86.1238609999707,39.7597320002301,10370,English Ave & Saint Paul St,53406,39.759732,-86.123861
-86.1213820003689,39.759732999931,10371,English Ave & Keystone Ave,53408,39.759733,-86.121382
-86.1200979996615,39.7597709996689,10372,English Ave & Trowbridge St,53409,39.759771,-86.120098
-86.1188739995436,39.7597869999816,10373,English Ave & Temple Ave,53410,39.759787,-86.118874
-86.1167150002902,39.7598089996858,10374,English Ave & Rural St,53412,39.759809,-86.116715
-86.1022679995514,39.7599630000286,10375,English Ave & Sherman Dr,53413,39.759963,-86.102268
-86.1008700000198,39.7600009995817,10376,English Ave & Bradley Ave,53414,39.760001,-86.10087
-86.0967090003343,39.7600960002333,10377,English Ave & Grant Ave,53416,39.760096,-86.096709
-86.0948449998302,39.7601089998165,10378,English Ave & Kingsbridge St,53417,39.760109,-86.094845
-86.0925330000809,39.7601559999019,10379,English Ave & Temperance Ave,53418,39.760156,-86.092533
-86.0914060000756,39.7601789996243,10380,English Ave & Drexel Ave,53419,39.760179,-86.091406
-86.0902069999901,39.7602029996215,10381,English Ave & Dayton Ave,53420,39.760203,-86.090207
-86.0879419995662,39.760241000131,10382,English Ave & Worcester Ave,53422,39.760241,-86.087942
-86.0850180004812,39.760285000208,10383,English Ave & Clyde Ave,53424,39.760285,-86.085018
-86.0828690001505,39.7606989996976,10384,Emerson Ave & English Ave,53425,39.760699,-86.082869
-86.0829469997931,39.7619090000113,10385,Emerson Ave & Brookville Rd,53426,39.761909,-86.082947
-86.0829750002331,39.764152000127,10386,Emerson Ave & Orion Ave,53428,39.764152,-86.082975
-86.0820999994455,39.766001999672,10387,University Ave & Atherton S Dr,53430,39.766002,-86.0821
-86.0795090005804,39.7657979999953,10388,University Ave & Butler Ave,53432,39.765798,-86.079509
-86.076317999968,39.7664240003621,10389,University Ave & Downey Ave,53434,39.766424,-86.076318
-86.0737410001006,39.7667179998013,10390,Unversity Ave & Ritter Ave,53435,39.766718,-86.073741
-86.0703720001797,39.7660849998845,10391,Irving Ct & Audubon Rd,53436,39.766085,-86.070372
-86.0699500001968,39.7638849996187,10392,Beechwood Ave & Audubon Rd,53437,39.763885,-86.06995
-86.0668759995796,39.7631819997658,10393,Beechwood Ave & Good Ave,53439,39.763182,-86.066876
-86.0642759999513,39.7625149999323,10394,Beechwood Ave & Arlington Ave,53441,39.762515,-86.064276
-86.062665999839,39.7609590002827,10395,English Ave & Webster Ave,53442,39.760959,-86.062666
-86.0597319995671,39.7610700001233,10396,English Ave & Sheridan Ave,53443,39.76107,-86.059732
-86.0547420003924,39.7611390001961,10397,English Ave & Kitley Ave,53444,39.761139,-86.054742
-86.0513769994462,39.7612239996241,10398,English Ave - 6701 E,53445,39.761224,-86.051377
-86.0477850002629,39.7612720003044,10399,6900 E English Ave,53446,39.761272,-86.047785
-86.0404059998931,39.7623970003757,10400,Shortridge Rd & English Ave,53447,39.762397,-86.040406
-86.040440000388,39.7658809996072,10401,Shortridge Rd & Kickapoo Trail,53449,39.765881,-86.04044
-86.0404630001146,39.7682469995676,10402,Shortridge Rd & Taos Trail,53451,39.768247,-86.040463
-86.0404660004906,39.7707839998585,10403,Shortridge Rd & Washington St,53452,39.770784,-86.040466
-86.0405400003934,39.7718839997389,10404,Shortridge Rd & Washington St,53454,39.771884,-86.04054
-86.0405089995271,39.7682580000643,10405,Shortridge Rd & Taos Trail,53455,39.768258,-86.040509
-86.0404980002821,39.7661359997294,10406,Shortridge Rd & Kickapoo Trail,53456,39.766136,-86.040498
-86.0405390002416,39.7645789999813,10407,Shortridge Rd - 400 S,53457,39.764579,-86.040539
-86.040488999695,39.7618280000236,10408,Shortridge Rd & English Ave,53458,39.761828,-86.040489
-86.0492579998322,39.7614100000614,10409,6800 English Ave,53460,39.76141,-86.049258
-86.0549700005197,39.7612399995877,10410,English Ave & Kittley Ave,53461,39.76124,-86.05497
-86.0597110001653,39.7611089996719,10411,English Ave & Sheridan Ave,53462,39.761109,-86.059711
-86.0624639998477,39.7610279998012,10412,English Ave & Webster Ave,53463,39.761028,-86.062464
-86.0639270004872,39.7619149997566,10413,Arlington Ave & Beechwood Ave,53465,39.761915,-86.063927
-86.0666160003681,39.7631580001835,10414,Beechwood Ave & Good Ave,53467,39.763158,-86.066616
-86.0700430003874,39.7639090002877,10415,Beechwood Ave & Audubon Rd,53468,39.763909,-86.070043
-86.0702339995809,39.7648970004071,10416,Audubon Rd & Oak Ave,53469,39.764897,-86.070234
-86.0702429995911,39.7659479998634,10417,Audubon Rd & Irving Ct,53470,39.765948,-86.070243
-86.0708370000587,39.7664290004304,10418,University Ave & Irving Ct,53471,39.766429,-86.070837
-86.0733880003544,39.7665579998892,10419,University Ave & Ritter Ave,53472,39.766558,-86.073388
-86.0761159994787,39.7665260002598,10420,University Ave & Downey Ave,53473,39.766526,-86.076116
